,SpringFR,SpringFL,SpringRR,SpringRL,WishboneTargetFR,WishboneTargetFL,WishboneRRTarget,WishboneRLTarget,turn_right,turn_left
21391,1.3,0.7041193,0.8357112,1.3,-0.133069456,0.04394415,0.02997154,-0.1515095,True,False
21393,1.3,0.7241193,0.853110254,1.3,-0.133874491,0.0324561,0.02571331,-0.1515121,True,False
21394,1.3,0.7441193,0.870511949,1.3,-0.134774387,0.02317956,0.0212792,-0.151509374,True,False
21395,1.3,0.7441193,0.870511949,1.3,-0.134774387,0.02317956,0.0212792,-0.151509374,True,False
21392,1.3,0.7241193,0.853110254,1.3,-0.133874491,0.0324561,0.02571331,-0.1515121,True,False
21396,1.3,0.7441193,0.870511949,1.3,-0.134774387,0.02317956,0.0212792,-0.151509374,True,False
21397,1.3,0.764119267,0.886854,1.3,-0.135754764,0.0160059929,0.01692839,-0.15150997,True,False
21398,1.3,0.764119267,0.886854,1.3,-0.135754764,0.0160059929,0.01692839,-0.15150997,True,False
21400,1.3,0.784119248,0.8990069,1.3,-0.13676402,0.0172044933,0.0132492781,-0.151509225,True,False
21399,1.3,0.764119267,0.886854,1.3,-0.135754764,0.0160059929,0.01692839,-0.15150997,True,False
21401,1.3,0.784119248,0.8990069,1.3,-0.13676402,0.0172044933,0.0132492781,-0.151509225,True,False
21402,1.3,0.784119248,0.8990069,1.3,-0.13676402,0.0172044933,0.0132492781,-0.151509225,True,False
21403,1.28,0.7861012,0.9087741,1.3,-0.137832522,0.0131560564,0.0103182942,-0.151510864,True,False
21404,1.28,0.7861012,0.9087741,1.3,-0.137832522,0.0131560564,0.0103182942,-0.151510864,True,False
21405,1.28,0.7861012,0.9087741,1.3,-0.137832522,0.0131560564,0.0103182942,-0.151510864,True,False
21406,1.26,0.7834388,0.9153915,1.3,-0.138927579,0.011366725,0.00780645,-0.151511431,True,False
21407,1.26,0.7834388,0.9153915,1.3,-0.138927579,0.011366725,0.00780645,-0.151511431,True,False
21408,1.26,0.7834388,0.9153915,1.3,-0.138927579,0.011366725,0.00780645,-0.151511431,True,False
21409,1.28,0.7656088,0.915652454,1.2954514,-0.1185413,0.0251991749,0.006645024,-0.151510239,True,False
21411,1.28,0.7656088,0.915652454,1.2954514,-0.1185413,0.0251991749,0.006645024,-0.151510239,True,False
21410,1.28,0.7656088,0.915652454,1.2954514,-0.1185413,0.0251991749,0.006645024,-0.151510239,True,False
21412,1.3,0.7456088,0.911067069,1.27545142,-0.08885576,0.035805285,0.00699938834,-0.1515109,True,False
21413,1.3,0.7456088,0.911067069,1.27545142,-0.08885576,0.035805285,0.00699938834,-0.1515109,True,False
21414,1.3,0.7256088,0.902681053,1.25545144,-0.06374377,0.0441593826,0.0086389035,-0.15151149,True,False
21415,1.3,0.7256088,0.902681053,1.25545144,-0.06374377,0.0441593826,0.0086389035,-0.15151149,True,False
21416,1.3,0.7256088,0.902681053,1.25545144,-0.06374377,0.0441593826,0.0086389035,-0.15151149,True,False
21417,1.28,0.705608845,0.894092739,1.27545142,-0.04253578,0.05483395,0.011077106,-0.145242184,True,False
21418,1.28,0.705608845,0.894092739,1.27545142,-0.04253578,0.05483395,0.011077106,-0.145242184,True,False
21419,1.28,0.705608845,0.894092739,1.27545142,-0.04253578,0.05483395,0.011077106,-0.145242184,True,False
21420,1.26,0.7,0.884695,1.2954514,-0.0229799151,0.07670528,0.01245895,-0.122984484,True,False
21421,1.26,0.7,0.884695,1.2954514,-0.0229799151,0.07670528,0.01245895,-0.122984484,True,False
21422,1.26,0.7,0.884695,1.2954514,-0.0229799151,0.07670528,0.01245895,-0.122984484,True,False
21423,1.24,0.7,0.8761479,1.3,-0.00596410036,0.08010599,0.0141723305,-0.105541855,True,False
21424,1.24,0.7,0.8761479,1.3,-0.00596410036,0.08010599,0.0141723305,-0.105541855,True,False
21425,1.24,0.7,0.8761479,1.3,-0.00596410036,0.08010599,0.0141723305,-0.105541855,True,False
21426,1.22,0.7,0.8678188,1.3,0.008239776,0.08069983,0.015651837,-0.0899900943,True,False
21427,1.22,0.7,0.8678188,1.3,0.008239776,0.08069983,0.015651837,-0.0899900943,True,False
21428,1.22,0.7,0.8678188,1.3,0.008239776,0.08069983,0.015651837,-0.0899900943,True,False
21429,1.2,0.7,0.8478188,1.29892421,0.0189012438,0.103155524,0.0188653469,-0.07647517,True,False
21430,1.2,0.7,0.8478188,1.29892421,0.0189012438,0.103155524,0.0188653469,-0.07647517,True,False
21433,1.18000007,0.7,0.8366396,1.27892423,0.0254912823,0.0910595655,0.023180753,-0.0651862,True,False
21432,1.18000007,0.7,0.8366396,1.27892423,0.0254912823,0.0910595655,0.023180753,-0.0651862,True,False
21431,1.2,0.7,0.8478188,1.29892421,0.0189012438,0.103155524,0.0188653469,-0.07647517,True,False
21434,1.16000009,0.7,0.821435153,1.25892425,0.0293387771,0.106091619,0.02610287,-0.05494225,True,False
21435,1.16000009,0.7,0.821435153,1.25892425,0.0293387771,0.106091619,0.02610287,-0.05494225,True,False
21437,1.1400001,0.7,0.8221722,1.23892426,0.0305994749,0.0856106,0.0273256,-0.0464309454,True,False
21436,1.16000009,0.7,0.821435153,1.25892425,0.0293387771,0.106091619,0.02610287,-0.05494225,True,False
21438,1.1400001,0.7,0.8221722,1.23892426,0.0305994749,0.0856106,0.0273256,-0.0464309454,True,False
21441,1.12000012,0.7,0.821021855,1.21892428,0.0304703116,0.09807587,0.0263926983,-0.03890726,True,False
21440,1.12000012,0.7,0.821021855,1.21892428,0.0304703116,0.09807587,0.0263926983,-0.03890726,True,False
21439,1.1400001,0.7,0.8221722,1.23892426,0.0305994749,0.0856106,0.0273256,-0.0464309454,True,False
21442,1.12000012,0.7,0.821021855,1.21892428,0.0304703116,0.09807587,0.0263926983,-0.03890726,True,False
21443,1.10000014,0.7,0.82344383,1.1989243,0.02805838,0.102674484,0.0261169076,-0.0334261954,True,False
21444,1.10000014,0.7,0.82344383,1.1989243,0.02805838,0.102674484,0.0261169076,-0.0334261954,True,False
21445,1.08000016,0.7,0.833711565,1.17892432,0.0246754885,0.094661504,0.0240655988,-0.0290674865,True,False
21446,1.08000016,0.7,0.833711565,1.17892432,0.0246754885,0.094661504,0.0240655988,-0.0290674865,True,False
21447,1.08000016,0.7,0.833711565,1.17892432,0.0246754885,0.094661504,0.0240655988,-0.0290674865,True,False
21448,1.06000018,0.7,0.8495392,1.15892434,0.0210761726,0.08745721,0.0199569166,-0.0252536833,True,False
21449,1.06000018,0.7,0.8495392,1.15892434,0.0210761726,0.08745721,0.0199569166,-0.0252536833,True,False
21450,1.06000018,0.7,0.8495392,1.15892434,0.0210761726,0.08745721,0.0199569166,-0.0252536833,True,False
21451,1.0400002,0.7,0.8695392,1.13892436,0.01787658,0.0568953156,0.0133987367,-0.0215222538,True,False
21452,1.0400002,0.7,0.8695392,1.13892436,0.01787658,0.0568953156,0.0133987367,-0.0215222538,True,False
21453,1.0400002,0.7,0.8695392,1.13892436,0.01787658,0.0568953156,0.0133987367,-0.0215222538,True,False
21454,1.02000022,0.719999969,0.8895392,1.11892438,0.0158998817,0.03448975,0.00418193638,-0.01714766,True,False
21456,1.02000022,0.719999969,0.8895392,1.11892438,0.0158998817,0.03448975,0.00418193638,-0.01714766,True,False
21455,1.02000022,0.719999969,0.8895392,1.11892438,0.0158998817,0.03448975,0.00418193638,-0.01714766,True,False
21457,1.00000024,0.73999995,0.909539163,1.0989244,0.01386036,0.04972294,-0.003102541,-0.0131909549,True,False
21458,1.00000024,0.73999995,0.909539163,1.0989244,0.01386036,0.04972294,-0.003102541,-0.0131909549,True,False
21460,0.980000257,0.759999931,0.929539144,1.07892442,0.0114574134,0.053287223,-0.008369505,-0.0102652013,True,False
21461,0.980000257,0.759999931,0.929539144,1.07892442,0.0114574134,0.053287223,-0.008369505,-0.0102652013,True,False
21459,1.00000024,0.73999995,0.909539163,1.0989244,0.01386036,0.04972294,-0.003102541,-0.0131909549,True,False
21462,0.980946541,0.7799999,0.9495391,1.05892444,0.009880215,0.0206029713,-0.015102908,-0.00726518035,True,False
21463,0.980946541,0.7799999,0.9495391,1.05892444,0.009880215,0.0206029713,-0.015102908,-0.00726518035,True,False
21464,0.980946541,0.7799999,0.9495391,1.05892444,0.009880215,0.0206029713,-0.015102908,-0.00726518035,True,False
21465,0.985371232,0.7999999,0.9695391,1.03892446,0.009070441,0.02742134,-0.0212861449,-0.00404334068,True,False
21467,0.985371232,0.7999999,0.9695391,1.03892446,0.009070441,0.02742134,-0.0212861449,-0.00404334068,True,False
21466,0.985371232,0.7999999,0.9695391,1.03892446,0.009070441,0.02742134,-0.0212861449,-0.00404334068,True,False
21468,0.9879118,0.8199999,0.9895391,1.01892447,0.008469105,0.021789223,-0.0263857841,-0.00126183033,True,False
21469,0.9879118,0.8199999,0.9895391,1.01892447,0.008469105,0.021789223,-0.0263857841,-0.00126183033,True,False
21470,0.9879118,0.8199999,0.9895391,1.01892447,0.008469105,0.021789223,-0.0263857841,-0.00126183033,True,False
21471,0.9879118,0.8199999,0.9895391,1.01892447,0.008469105,0.021789223,-0.0263857841,-0.00126183033,True,False
21472,0.992464066,0.839999855,1.00953913,0.9989245,0.00768531859,0.0347202122,-0.0293178111,0.00095808506,True,False
21473,0.992464066,0.839999855,1.00953913,0.9989245,0.00768531859,0.0347202122,-0.0293178111,0.00095808506,True,False
21475,0.9970064,0.859999835,1.02953911,0.9789245,0.00662624836,0.03460747,-0.03084898,0.00240635872,True,False
21474,0.9970064,0.859999835,1.02953911,0.9789245,0.00662624836,0.03460747,-0.03084898,0.00240635872,True,False
21477,0.9990716,0.8799998,1.04953909,0.9638,0.005943507,0.0219507217,-0.03282319,0.00371178985,True,False
21476,0.9970064,0.859999835,1.02953911,0.9789245,0.00662624836,0.03460747,-0.03084898,0.00240635872,True,False
21478,0.9990716,0.8799998,1.04953909,0.9638,0.005943507,0.0219507217,-0.03282319,0.00371178985,True,False
21479,1.00318432,0.8999998,1.05503988,0.960874,0.00531083345,0.032563135,-0.0337696224,0.00476759672,True,False
21480,1.00318432,0.8999998,1.05503988,0.960874,0.00531083345,0.032563135,-0.0337696224,0.00476759672,True,False
21481,1.00318432,0.8999998,1.05503988,0.960874,0.00531083345,0.032563135,-0.0337696224,0.00476759672,True,False
21482,1.00757885,0.911949039,1.055218,0.9595887,0.00431536138,0.0317371339,-0.03362024,0.00515812635,True,False
21483,1.00757885,0.911949039,1.055218,0.9595887,0.00431536138,0.0317371339,-0.03362024,0.00515812635,True,False
21484,1.00757885,0.911949039,1.055218,0.9595887,0.00431536138,0.0317371339,-0.03362024,0.00515812635,True,False
21485,1.01220512,0.917560458,1.05428863,0.959641635,0.00326183438,0.0302697867,-0.0332113951,0.00522473454,True,False
21486,1.01220512,0.917560458,1.05428863,0.959641635,0.00326183438,0.0302697867,-0.0332113951,0.00522473454,True,False
21487,1.01220512,0.917560458,1.05428863,0.959641635,0.00326183438,0.0302697867,-0.0332113951,0.00522473454,True,False
21488,1.01696968,0.9249723,1.05273771,0.9607393,0.00216406584,0.0282978714,-0.03266664,0.005031228,True,False
21490,1.01696968,0.9249723,1.05273771,0.9607393,0.00216406584,0.0282978714,-0.03266664,0.005031228,True,False
21489,1.01696968,0.9249723,1.05273771,0.9607393,0.00216406584,0.0282978714,-0.03266664,0.005031228,True,False
21491,1.021785,0.9334574,1.05093145,0.9626059,0.00104019046,0.0260447562,-0.03207825,0.00464329123,True,False
21492,1.021785,0.9334574,1.05093145,0.9626059,0.00104019046,0.0260447562,-0.03207825,0.00464329123,True,False
21493,1.021785,0.9334574,1.05093145,0.9626059,0.00104019046,0.0260447562,-0.03207825,0.00464329123,True,False
21494,1.0265522,0.942407846,1.04913116,0.9649884,-8.998811e-05,0.02370669,-0.0315118879,0.00412148237,True,False
21495,1.0265522,0.942407846,1.04913116,0.9649884,-8.998811e-05,0.02370669,-0.0315118879,0.00412148237,True,False
21496,1.0265522,0.942407846,1.04913116,0.9649884,-8.998811e-05,0.02370669,-0.0315118879,0.00412148237,True,False
21497,1.03118658,0.951336145,1.04751849,0.967670739,-0.00120159984,0.0214416981,-0.0310109258,0.0035187304,True,False
21499,1.03118658,0.951336145,1.04751849,0.967670739,-0.00120159984,0.0214416981,-0.0310109258,0.0035187304,True,False
21498,1.03118658,0.951336145,1.04751849,0.967670739,-0.00120159984,0.0214416981,-0.0310109258,0.0035187304,True,False
21500,1.03560853,0.959875,1.04620218,0.9704694,-0.002269894,0.0193404555,-0.0306015015,0.0028808713,True,False
21501,1.03560853,0.959875,1.04620218,0.9704694,-0.002269894,0.0193404555,-0.0306015015,0.0028808713,True,False
21502,1.03560853,0.959875,1.04620218,0.9704694,-0.002269894,0.0193404555,-0.0306015015,0.0028808713,True,False
21503,1.03974748,0.967752934,1.04523087,0.973236263,-0.00326925516,0.0174349546,-0.0302948654,0.00224503875,True,False
21504,1.03974748,0.967752934,1.04523087,0.973236263,-0.00326925516,0.0174349546,-0.0302948654,0.00224503875,True,False
21505,1.03974748,0.967752934,1.04523087,0.973236263,-0.00326925516,0.0174349546,-0.0302948654,0.00224503875,True,False
21506,1.04354548,0.9747877,1.04461837,0.975859344,-0.00417636335,0.0157167464,-0.0300909132,0.00163859129,True,False
21507,1.04354548,0.9747877,1.04461837,0.975859344,-0.00417636335,0.0157167464,-0.0300909132,0.00163859129,True,False
21508,1.04354548,0.9747877,1.04461837,0.975859344,-0.00417636335,0.0157167464,-0.0300909132,0.00163859129,True,False
21509,1.04695988,0.980869055,1.04434943,0.9782607,-0.00497685373,0.0141835213,-0.0299830586,0.00108203292,True,False
21511,1.04695988,0.980869055,1.04434943,0.9782607,-0.00497685373,0.0141835213,-0.0299830586,0.00108203292,True,False
21510,1.04695988,0.980869055,1.04434943,0.9782607,-0.00497685373,0.0141835213,-0.0299830586,0.00108203292,True,False
21512,1.04996014,0.985948563,1.04439187,0.9803819,-0.00566613674,0.012857452,-0.029961735,0.000589430332,True,False
21513,1.04996014,0.985948563,1.04439187,0.9803819,-0.00566613674,0.012857452,-0.029961735,0.000589430332,True,False
21514,1.04996014,0.985948563,1.04439187,0.9803819,-0.00566613674,0.012857452,-0.029961735,0.000589430332,True,False
21515,1.052542,0.9900236,1.04470229,0.9821839,-0.00624914467,0.0117880106,-0.0300146937,0.0001706481,True,False
21516,1.052542,0.9900236,1.04470229,0.9821839,-0.00624914467,0.0117880106,-0.0300146937,0.0001706481,True,False
21517,1.05470753,0.993124247,1.04523611,0.9836537,-0.006735906,0.0110179335,-0.0301293284,-0.000170499086,True,False
21518,1.05470753,0.993124247,1.04523611,0.9836537,-0.006735906,0.0110179335,-0.0301293284,-0.000170499086,True,False
21519,1.05470753,0.993124247,1.04523611,0.9836537,-0.006735906,0.0110179335,-0.0301293284,-0.000170499086,True,False
21520,1.05647683,0.9953172,1.04595089,0.9847917,-0.00713531673,0.0105497241,-0.0302924812,-0.000432729721,True,False
21521,1.05647683,0.9953172,1.04595089,0.9847917,-0.00713531673,0.0105497241,-0.0302924812,-0.000432729721,True,False
21522,1.05787015,0.9966917,1.04679322,0.985614,-0.00745658576,0.0103314072,-0.0304914713,-0.000619113445,True,False
21523,1.05787015,0.9966917,1.04679322,0.985614,-0.00745658576,0.0103314072,-0.0304914713,-0.000619113445,True,False
21524,1.05787015,0.9966917,1.04679322,0.985614,-0.00745658576,0.0103314072,-0.0304914713,-0.000619113445,True,False
21525,1.05892611,0.997348547,1.04772019,0.9861402,-0.007699862,0.0102778971,-0.0307135433,-0.000734597445,True,False
21526,1.05892611,0.997348547,1.04772019,0.9861402,-0.007699862,0.0102778971,-0.0307135433,-0.000734597445,True,False
21527,1.05892611,0.997348547,1.04772019,0.9861402,-0.007699862,0.0102778971,-0.0307135433,-0.000734597445,True,False
21528,1.05967283,0.997393131,1.0486908,0.986409843,-0.007867351,0.0103132576,-0.0309471041,-0.000787198544,True,False
21530,1.05967283,0.997393131,1.0486908,0.986409843,-0.007867351,0.0103132576,-0.0309471041,-0.000787198544,True,False
21529,1.05967283,0.997393131,1.0486908,0.986409843,-0.007867351,0.0103132576,-0.0309471041,-0.000787198544,True,False
21531,1.06015849,0.9969404,1.049674,0.986455142,-0.007958904,0.0104109794,-0.0311832875,-0.000784814358,True,False
21532,1.06015849,0.9969404,1.049674,0.986455142,-0.007958904,0.0104109794,-0.0311832875,-0.000784814358,True,False
21533,1.06015849,0.9969404,1.049674,0.986455142,-0.007958904,0.0104109794,-0.0311832875,-0.000784814358,True,False
21535,1.06041956,0.9960891,1.050642,0.986310661,-0.007981211,0.0105936825,-0.0314150453,-0.0007362366,True,False
21534,1.06041956,0.9960891,1.050642,0.986310661,-0.007981211,0.0105936825,-0.0314150453,-0.0007362366,True,False
21536,1.06041956,0.9960891,1.050642,0.986310661,-0.007981211,0.0105936825,-0.0314150453,-0.0007362366,True,False
21537,1.06049919,0.994941831,1.05157375,0.986016452,-0.007946476,0.0108970851,-0.031637162,-0.0006502867,True,False
21538,1.06049919,0.994941831,1.05157375,0.986016452,-0.007946476,0.0108970851,-0.031637162,-0.0006502867,True,False
21539,1.0604372,0.9935894,1.05245566,0.985608757,-0.007872343,0.0113255084,-0.0318452567,-0.0005354285,True,False
21540,1.0604372,0.9935894,1.05245566,0.985608757,-0.007872343,0.0113255084,-0.0318452567,-0.0005354285,True,False
21541,1.0604372,0.9935894,1.05245566,0.985608757,-0.007872343,0.0113255084,-0.0318452567,-0.0005354285,True,False
21542,1.0602653,0.992124557,1.0532639,0.985120952,-0.007778883,0.0118284822,-0.0320358276,-0.0004002452,True,False
21543,1.0602653,0.992124557,1.0532639,0.985120952,-0.007778883,0.0118284822,-0.0320358276,-0.0004002452,True,False
21544,1.0602653,0.992124557,1.0532639,0.985120952,-0.007778883,0.0118284822,-0.0320358276,-0.0004002452,True,False
21545,1.06001282,0.9906342,1.05397582,0.9845974,-0.00767806172,0.0123201162,-0.03220059,-0.000253260136,True,False
21546,1.06001282,0.9906342,1.05397582,0.9845974,-0.00767806172,0.0123201162,-0.03220059,-0.000253260136,True,False
21547,1.06001282,0.9906342,1.05397582,0.9845974,-0.00767806172,0.0123201162,-0.03220059,-0.000253260136,True,False
21548,1.05969954,0.9891858,1.054574,0.9840612,-0.007576436,0.0127290636,-0.0323348343,-0.000103473663,True,False
21549,1.05969954,0.9891858,1.054574,0.9840612,-0.007576436,0.0127290636,-0.0323348343,-0.000103473663,True,False
21550,1.05969954,0.9891858,1.054574,0.9840612,-0.007576436,0.0127290636,-0.0323348343,-0.000103473663,True,False
21551,1.059344,0.9878328,1.05505657,0.9835443,-0.007472992,0.0130434036,-0.0324376673,4.21404839e-05,True,False
21552,1.059344,0.9878328,1.05505657,0.9835443,-0.007472992,0.0130434036,-0.0324376673,4.21404839e-05,True,False
21553,1.059344,0.9878328,1.05505657,0.9835443,-0.007472992,0.0130434036,-0.0324376673,4.21404839e-05,True,False
21554,1.05897069,0.986614466,1.05542636,0.983069837,-0.007364467,0.0133068264,-0.0325100571,0.000178486109,True,False
21555,1.05897069,0.986614466,1.05542636,0.983069837,-0.007364467,0.0133068264,-0.0325100571,0.000178486109,True,False
21556,1.05897069,0.986614466,1.05542636,0.983069837,-0.007364467,0.0133068264,-0.0325100571,0.000178486109,True,False
21557,1.0585947,0.9855542,1.055687,0.982649267,-0.007245466,0.0135764778,-0.03255485,0.000301271677,True,False
21558,1.0585947,0.9855542,1.055687,0.982649267,-0.007245466,0.0135764778,-0.03255485,0.000301271677,True,False
21559,1.0585947,0.9855542,1.055687,0.982649267,-0.007245466,0.0135764778,-0.03255485,0.000301271677,True,False
21561,1.05822921,0.984666348,1.0558548,0.982291639,-0.007115394,0.0138757676,-0.0325745046,0.0004080832,True,False
21560,1.05822921,0.984666348,1.0558548,0.982291639,-0.007115394,0.0138757676,-0.0325745046,0.0004080832,True,False
21562,1.05789065,0.9839606,1.05593991,0.9820115,-0.00698158145,0.0141708851,-0.03257273,0.000497430563,True,False
21563,1.05789065,0.9839606,1.05593991,0.9820115,-0.00698158145,0.0141708851,-0.03257273,0.000497430563,True,False
21564,1.05789065,0.9839606,1.05593991,0.9820115,-0.00698158145,0.0141708851,-0.03257273,0.000497430563,True,False
21565,1.03789067,0.9834013,1.07593989,0.9620115,0.01300171,0.009023264,-0.05257273,0.02049743,True,False
21567,1.01789069,1.00340128,1.09593987,0.942011535,0.07300171,-0.0218963027,-0.07257273,0.04049743,True,False
21566,1.03789067,0.9834013,1.07593989,0.9620115,0.01300171,0.009023264,-0.05257273,0.02049743,True,False
21568,1.01789069,1.00340128,1.09593987,0.942011535,0.07300171,-0.0218963027,-0.07257273,0.04049743,True,False
21569,1.01789069,1.00340128,1.09593987,0.942011535,0.07300171,-0.0218963027,-0.07257273,0.04049743,True,False
21570,0.9978907,1.02340126,1.11593986,0.922011554,0.08194058,-0.0363056362,-0.0925727338,0.06049743,True,False
21571,0.9978907,1.02340126,1.11593986,0.922011554,0.08194058,-0.0363056362,-0.0925727338,0.06049743,True,False
21572,0.9978907,1.02340126,1.11593986,0.922011554,0.08194058,-0.0363056362,-0.0925727338,0.06049743,True,False
21573,0.97789073,1.00340128,1.09593987,0.9020116,0.07213768,-0.01395452,-0.07257274,0.04423499,True,False
21574,0.97789073,1.00340128,1.09593987,0.9020116,0.07213768,-0.01395452,-0.07257274,0.04423499,True,False
21575,0.97789073,1.00340128,1.09593987,0.9020116,0.07213768,-0.01395452,-0.07257274,0.04423499,True,False
21576,0.957890749,0.9834013,1.07593989,0.8820116,0.0574619621,0.00143665075,-0.05257274,0.0242349915,True,False
21577,0.957890749,0.9834013,1.07593989,0.8820116,0.0574619621,0.00143665075,-0.05257274,0.0242349915,True,False
21578,0.957890749,0.9834013,1.07593989,0.8820116,0.0574619621,0.00143665075,-0.05257274,0.0242349915,True,False
21579,0.937890768,0.9634013,1.05593991,0.9020116,0.0433385819,0.009996995,-0.03257274,0.004234992,True,False
21580,0.937890768,0.9634013,1.05593991,0.9020116,0.0433385819,0.009996995,-0.03257274,0.004234992,True,False
21581,0.937890768,0.9634013,1.05593991,0.9020116,0.0433385819,0.009996995,-0.03257274,0.004234992,True,False
21582,0.9178908,0.943401337,1.03593993,0.922011554,0.0298292339,0.0152441859,-0.03232698,-0.0157650076,True,False
21583,0.9178908,0.943401337,1.03593993,0.922011554,0.0298292339,0.0152441859,-0.03232698,-0.0157650076,True,False
21584,0.8978908,0.923401356,1.05593991,0.942011535,0.01750213,0.01796794,-0.05232698,-0.0357650071,True,False
21585,0.8978908,0.923401356,1.05593991,0.942011535,0.01750213,0.01796794,-0.05232698,-0.0357650071,True,False
21586,0.8978908,0.923401356,1.05593991,0.942011535,0.01750213,0.01796794,-0.05232698,-0.0357650071,True,False
21587,0.9178908,0.9034014,1.07593989,0.9620115,0.00673960149,0.01886782,-0.07041672,-0.0427388251,True,False
21588,0.9178908,0.9034014,1.07593989,0.9620115,0.00673960149,0.01886782,-0.07041672,-0.0427388251,True,False
21589,0.9178908,0.9034014,1.07593989,0.9620115,0.00673960149,0.01886782,-0.07041672,-0.0427388251,True,False
21590,0.937890768,0.9057437,1.09593987,0.9820115,-0.00224722922,0.018563658,-0.0795173347,-0.0428263843,True,False
21591,0.937890768,0.9057437,1.09593987,0.9820115,-0.00224722922,0.018563658,-0.0795173347,-0.0428263843,True,False
21592,0.937890768,0.9057437,1.09593987,0.9820115,-0.00224722922,0.018563658,-0.0795173347,-0.0428263843,True,False
21593,0.957890749,0.912815332,1.11593986,1.00201154,-0.00938412547,0.0175786763,-0.0840527862,-0.04054302,True,False
21594,0.957890749,0.912815332,1.11593986,1.00201154,-0.00938412547,0.0175786763,-0.0840527862,-0.04054302,True,False
21595,0.957890749,0.912815332,1.11593986,1.00201154,-0.00938412547,0.0175786763,-0.0840527862,-0.04054302,True,False
21597,0.97789073,0.920520067,1.13593984,0.982011557,-0.0155814439,0.0166257471,-0.0844148844,-0.151510149,True,False
21596,0.97789073,0.920520067,1.13593984,0.982011557,-0.0155814439,0.0166257471,-0.0844148844,-0.151510149,True,False
21598,0.9978907,0.9005201,1.11593986,0.9620116,-0.02711311,0.07662575,-0.06441489,-0.151510477,True,False
21599,0.9978907,0.9005201,1.11593986,0.9620116,-0.02711311,0.07662575,-0.06441489,-0.151510477,True,False
21600,0.9978907,0.9005201,1.11593986,0.9620116,-0.02711311,0.07662575,-0.06441489,-0.151510477,True,False
21601,1.01789069,0.8805201,1.09593987,0.9420116,-0.04326439,0.101564586,-0.04441489,-0.15151009,True,False
21602,1.01789069,0.8805201,1.09593987,0.9420116,-0.04326439,0.101564586,-0.04441489,-0.15151009,True,False
21603,1.01789069,0.8805201,1.09593987,0.9420116,-0.04326439,0.101564586,-0.04441489,-0.15151009,True,False
21604,1.03789067,0.8605201,1.07593989,0.9220116,-0.051025033,0.07769352,-0.02441489,-0.151509047,True,False
21607,1.03789067,0.8605201,1.07593989,0.9220116,-0.051025033,0.07769352,-0.02441489,-0.151509047,True,False
21605,1.03789067,0.8605201,1.07593989,0.9220116,-0.051025033,0.07769352,-0.02441489,-0.151509047,True,False
21606,1.03789067,0.8605201,1.07593989,0.9220116,-0.051025033,0.07769352,-0.02441489,-0.151509047,True,False
21609,1.05789065,0.840520144,1.05593991,0.902011633,-0.0573950559,0.05791253,-0.0121185631,-0.1515106,True,False
21608,1.05789065,0.840520144,1.05593991,0.902011633,-0.0573950559,0.05791253,-0.0121185631,-0.1515106,True,False
21610,1.07789063,0.820520163,1.03593993,0.882011652,-0.0623380542,0.0422311723,-0.002750501,-0.151509881,True,False
21611,1.07789063,0.820520163,1.03593993,0.882011652,-0.0623380542,0.0422311723,-0.002750501,-0.151509881,True,False
21612,1.07789063,0.820520163,1.03593993,0.882011652,-0.0623380542,0.0422311723,-0.002750501,-0.151509881,True,False
21613,1.05789065,0.840520144,1.01594,0.8620117,-0.00233805552,0.0196923614,-0.00230948627,-0.151510283,True,False
21614,1.05789065,0.840520144,1.01594,0.8620117,-0.00233805552,0.0196923614,-0.00230948627,-0.151510283,True,False
21617,1.03789067,0.8605201,0.99593997,0.8420117,0.0576619431,0.000599741936,-0.166255563,-0.15151003,True,False
21616,1.03789067,0.8605201,0.99593997,0.8420117,0.0576619431,0.000599741936,-0.166255563,-0.15151003,True,False
21615,1.03789067,0.8605201,0.99593997,0.8420117,0.0576619431,0.000599741936,-0.166255563,-0.15151003,True,False
21618,1.01789069,0.8805201,0.97594,0.8220117,0.0213805437,-0.01025185,-0.166255653,-0.1515101,True,False
21619,1.01789069,0.8805201,0.97594,0.8220117,0.0213805437,-0.01025185,-0.166255653,-0.1515101,True,False
21620,1.01789069,0.8805201,0.97594,0.8220117,0.0213805437,-0.01025185,-0.166255653,-0.1515101,True,False
21621,1.03789067,0.9005201,0.95594,0.8020117,-0.0175816715,-0.0170973241,-0.166255832,-0.151510119,True,False
21622,1.03789067,0.9005201,0.95594,0.8020117,-0.0175816715,-0.0170973241,-0.166255832,-0.151510119,True,False
21623,1.03789067,0.9005201,0.95594,0.8020117,-0.0175816715,-0.0170973241,-0.166255832,-0.151510119,True,False
21624,1.05789065,0.8805201,0.93594,0.8220117,-0.05382715,0.0429026745,-0.166255578,-0.130950183,False,False
21625,1.05789065,0.8805201,0.93594,0.8220117,-0.05382715,0.0429026745,-0.166255578,-0.130950183,False,False
21627,1.07789063,0.8605201,0.915940046,0.8420117,-0.07929394,0.0608002245,-0.166255653,-0.10889475,False,False
21626,1.05789065,0.8805201,0.93594,0.8220117,-0.05382715,0.0429026745,-0.166255578,-0.130950183,False,False
21628,1.07789063,0.8605201,0.915940046,0.8420117,-0.07929394,0.0608002245,-0.166255653,-0.10889475,False,False
21629,1.07789063,0.8605201,0.915940046,0.8420117,-0.07929394,0.0608002245,-0.166255653,-0.10889475,False,False
